,FID,COMPANY_NAME,ADDRESS,CITY,STATE,ZIPCODE,LATITUDE,LONGITUDE,NAICS2,NAICS CODE,Industry Description,INDU_EMP,SERV_EMP,COMM_EMP,ESTEMP,TOTALPOP,HOUSEHOLDS,MALE,FEMALE,%Male,%FEMALE,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,OTHER,MULT_RACE,HISPANIC,WHITE_NH,%WHITE,%BLACK,%INDIAN,%ASIAN,PCT_HAWN,%OTHER,%MULTI,%HISP,AVERAGE_HOUSEHOLD_SIZE,AGE_BELOW_18,AGE_18_40,AGE_40_65,AGE_65+,AGE_MEDIAN,TRAN_TOTAL,TRAN_CAR,TRAN_MOTO,TRAN_BIKE,TRAN_PUB,TRAN_WALK,TRAN_OTHER,TRAN_HOME,CURRENTLY_STUDENT,CURRENTLY_NOT_STUDENT,LESS_$10K,I10K_14K,I15K_19K,I20K_24K,I25K_29K,I30K_34K,I35K_39K,I40K_44K,I45K_49K,I50K_59K,I60K_74K,I75K_99K,I100K_124K,I125K_149K,I150K_199K,I200KMORE,MEDIAN_HOUSEHOLD_INCOME,%_BACHELOR_DEGREE,%POVERTY
6806,6806,BBVA COMPASS BANK,3842 W NEWBERRY RD # 2A,GAINESVILLE,FL,32607,29.652817,-82.38186400000001,522110,52211002,COMMERCIAL BANKING,0,8.0,0,8,1606,504,973,633,61%,39%,1191,336,0,13,16,0,50,99,1158,74.15940224,20.92154421,0.0,0.80946451,0.99626401,0.0,3.11332503,6.16438356,3.18,164,984,341,234,24,992,727,152,36,14,28,5,30,859,715,50,26,81,32,60,7,5,56,6,22,59,60,28,9,0,3,31071,9.6513076,47.75840598
6876,6876,SOUTHTRUST SECURITIES INC,5200 W NEWBERRY RD # A,GAINESVILLE,FL,32607,29.659106,-82.39836700000001,522110,52211002,COMMERCIAL BANKING,0,8.0,0,8,1606,504,973,633,61%,39%,1191,336,0,13,16,0,50,99,1158,74.15940224,20.92154421,0.0,0.80946451,0.99626401,0.0,3.11332503,6.16438356,3.18,164,984,341,234,24,992,727,152,36,14,28,5,30,859,715,50,26,81,32,60,7,5,56,6,22,59,60,28,9,0,3,31071,9.6513076,47.75840598
6960,6960,Merchants & Southern Bank,305 NW 75th St,GAINESVILLE,FL,32607,29.655881,-82.422042,522110,52211002,Commercial Banking,0,8.0,0,8,1655,579,787,868,48%,52%,770,686,0,51,0,23,125,164,704,46.52567976,41.45015106,0.0,3.081571,0.0,1.3897281000000001,7.55287009,9.90936556,2.86,668,603,327,114,24,584,460,0,0,19,105,0,0,603,836,140,105,113,13,12,47,39,36,17,0,37,0,20,0,0,0,17060,5.43806647,45.25679758
7282,7282,Bank of America,7100 SW Archer Rd,GAINESVILLE,FL,32608,29.600714,-82.418789,522110,52211002,Commercial Banking,0,11.0,0,11,3176,1396,1239,1937,39%,61%,2032,986,17,81,0,0,60,528,1504,63.97984887,31.04534005,0.53526448,2.55037783,0.0,0.0,1.88916877,16.62468514,2.21,967,1206,749,508,30,1516,1350,29,0,98,31,0,8,847,2098,171,142,106,57,68,66,170,85,162,59,111,116,21,14,12,36,38423,7.80856423,27.45033113
7292,7292,Citizen's State Bank,6450 SW Archer Rd,GAINESVILLE,FL,32608,29.604534,-82.411516,522110,52211002,Commercial Banking,0,8.0,0,8,3176,1396,1239,1937,39%,61%,2032,986,17,81,0,0,60,528,1504,63.97984887,31.04534005,0.53526448,2.55037783,0.0,0.0,1.88916877,16.62468514,2.21,967,1206,749,508,30,1516,1350,29,0,98,31,0,8,847,2098,171,142,106,57,68,66,170,85,162,59,111,116,21,14,12,36,38423,7.80856423,27.45033113
7322,7322,Merchants & Southern Bank,7000 SW Archer Rd,GAINESVILLE,FL,32608,29.601559,-82.41717,522110,52211002,Commercial Banking,0,10.0,0,10,3176,1396,1239,1937,39%,61%,2032,986,17,81,0,0,60,528,1504,63.97984887,31.04534005,0.53526448,2.55037783,0.0,0.0,1.88916877,16.62468514,2.21,967,1206,749,508,30,1516,1350,29,0,98,31,0,8,847,2098,171,142,106,57,68,66,170,85,162,59,111,116,21,14,12,36,38423,7.80856423,27.45033113
8007,8007,Suntrust Bank,5303 SW 91st Dr,GAINESVILLE,FL,32608,29.604953000000002,-82.438567,522110,52211002,Commercial Banking,0,6.0,0,6,2957,1519,1306,1651,44%,56%,2603,46,0,205,0,27,76,278,2378,88.02840717,1.55563071,0.0,6.93270206,0.0,0.91308759,2.57017247,9.40142036,1.95,467,686,1065,1478,49,1300,1185,0,0,23,0,0,92,539,2320,44,39,0,35,30,38,31,150,111,131,134,201,190,74,151,160,75737,18.02502536,4.97125465
8324,8324,Suntrust Bank,1515 SW Archer Rd,GAINESVILLE,FL,32608,29.639449,-82.342199,522110,52211002,Commercial Banking,0,7.0,0,7,1313,20,454,859,35%,65%,1025,96,4,104,0,31,53,218,845,78.06549886,7.31150038,0.30464585,7.92079208,0.0,2.36100533,4.0365575,16.60319878,1.35,30,1244,31,16,19,210,53,0,39,14,87,0,17,1270,43,4,4,0,0,0,9,0,0,0,0,3,0,0,0,0,0,33056,0.53313024,29.62962963
8571,8571,PNC Bank,1807 NW 13th St,GAINESVILLE,FL,32609,29.668657,-82.338879,522110,52211002,Commercial Banking,0,5.0,0,5,1555,836,829,726,53%,47%,882,599,19,24,0,0,31,26,882,56.72025723,38.52090032,1.22186495,1.54340836,0.0,0.0,1.99356913,1.67202572,1.86,262,711,482,200,28,822,678,15,87,12,18,0,12,488,1052,171,104,89,40,86,57,17,15,35,128,15,34,31,14,0,0,25700,13.63344051,34.01929260000001
8592,8592,South Trust Bank,1717 NW 13th St,GAINESVILLE,FL,32609,29.667862,-82.338672,522110,52211002,Commercial Banking,0,8.0,0,8,1555,836,829,726,53%,47%,882,599,19,24,0,0,31,26,882,56.72025723,38.52090032,1.22186495,1.54340836,0.0,0.0,1.99356913,1.67202572,1.86,262,711,482,200,28,822,678,15,87,12,18,0,12,488,1052,171,104,89,40,86,57,17,15,35,128,15,34,31,14,0,0,25700,13.63344051,34.01929260000001
8612,8612,Wells Fargo Bank,1717 NW 13th St,GAINESVILLE,FL,32609,29.667862,-82.338672,522110,52211002,Commercial Banking,0,9.0,0,9,1555,836,829,726,53%,47%,882,599,19,24,0,0,31,26,882,56.72025723,38.52090032,1.22186495,1.54340836,0.0,0.0,1.99356913,1.67202572,1.86,262,711,482,200,28,822,678,15,87,12,18,0,12,488,1052,171,104,89,40,86,57,17,15,35,128,15,34,31,14,0,0,25700,13.63344051,34.01929260000001
8830,8830,Florida Citizens Banks,3535 SW 34th St,GAINESVILLE,FL,32608,29.621499,-82.372283,522110,52211002,Commercial Banking,0,8.0,0,8,1420,715,684,736,48%,52%,833,404,0,131,0,0,52,79,754,58.66197183,28.45070423,0.0,9.22535211,0.0,0.0,3.66197183,5.56338028,1.79,30,895,427,136,29,774,602,0,0,50,120,0,2,488,914,130,182,51,21,103,48,53,30,9,13,42,0,20,0,13,0,18942,9.92957746,38.6676876
8918,8918,Wells Fargo Bank,3838 NW 13th St,GAINESVILLE,FL,32609,29.688017,-82.339506,522110,52211002,Commercial Banking,0,15.0,0,15,1846,838,909,937,49%,51%,1599,103,10,98,0,19,17,159,1452,86.61971831,5.57963164,0.54171181,5.30877573,0.0,1.02925244,0.92091008,8.61321777,2.17,346,631,671,396,38,990,825,0,18,40,46,26,35,454,1306,74,66,59,48,12,36,58,19,84,85,84,74,73,22,33,11,48532,11.21343445,28.38569881
