,FID,COMPANY_NAME,ADDRESS,CITY,STATE,ZIPCODE,LATITUDE,LONGITUDE,NAICS2,NAICS CODE,Industry Description,INDU_EMP,SERV_EMP,COMM_EMP,ESTEMP,TOTALPOP,HOUSEHOLDS,MALE,FEMALE,%Male,%FEMALE,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,OTHER,MULT_RACE,HISPANIC,WHITE_NH,%WHITE,%BLACK,%INDIAN,%ASIAN,PCT_HAWN,%OTHER,%MULTI,%HISP,AVERAGE_HOUSEHOLD_SIZE,AGE_BELOW_18,AGE_18_40,AGE_40_65,AGE_65+,AGE_MEDIAN,TRAN_TOTAL,TRAN_CAR,TRAN_MOTO,TRAN_BIKE,TRAN_PUB,TRAN_WALK,TRAN_OTHER,TRAN_HOME,CURRENTLY_STUDENT,CURRENTLY_NOT_STUDENT,LESS_$10K,I10K_14K,I15K_19K,I20K_24K,I25K_29K,I30K_34K,I35K_39K,I40K_44K,I45K_49K,I50K_59K,I60K_74K,I75K_99K,I100K_124K,I125K_149K,I150K_199K,I200KMORE,MEDIAN_HOUSEHOLD_INCOME,%_BACHELOR_DEGREE,%POVERTY
6213,6213,Southeastern National Tb Ctr,1329 SW 16th St,GAINESVILLE,FL,32608,29.637137,-82.34235799999999,611110,61111007,Elementary & Secondary Schools,0,50.0,0,50,1207,599,581,626,48%,52%,669,352,0,153,0,0,33,46,623,55.42667771,29.16321458,0.0,12.67605634,0.0,0.0,2.73405137,3.81110191,1.69,125,612,249,442,33,559,195,19,51,132,157,0,5,397,804,96,62,24,76,19,45,8,46,3,94,83,38,5,0,0,0,31815,9.94200497,26.65350444
6391,6391,Expressions Learning Arts,5408 SW 13th St,GAINESVILLE,FL,32608,29.602894,-82.34188,611110,61111007,Elementary & Secondary Schools,0,8.0,0,8,2175,867,1144,1031,53%,47%,1984,145,8,26,0,0,12,254,1756,91.2183908,6.66666667,0.36781609,1.1954023,0.0,0.0,0.55172414,11.67816092,2.37,227,661,534,1506,51,842,688,0,47,62,0,0,45,573,1583,81,42,70,38,23,29,10,42,18,45,80,134,75,84,41,55,68750,15.54022989,27.78574845
6411,6411,Hoda Academy,5220 SW 13th St,GAINESVILLE,FL,32608,29.604713,-82.343228,611110,61111007,Elementary & Secondary Schools,0,17.0,0,17,2175,867,1144,1031,53%,47%,1984,145,8,26,0,0,12,254,1756,91.2183908,6.66666667,0.36781609,1.1954023,0.0,0.0,0.55172414,11.67816092,2.37,227,661,534,1506,51,842,688,0,47,62,0,0,45,573,1583,81,42,70,38,23,29,10,42,18,45,80,134,75,84,41,55,68750,15.54022989,27.78574845
6416,6416,Idylwild Elementary School,4601 SW 20th Ter,GAINESVILLE,FL,32608,29.609944,-82.347791,611110,61111007,Elementary & Secondary Schools,0,90.0,0,90,2175,867,1144,1031,53%,47%,1984,145,8,26,0,0,12,254,1756,91.2183908,6.66666667,0.36781609,1.1954023,0.0,0.0,0.55172414,11.67816092,2.37,227,661,534,1506,51,842,688,0,47,62,0,0,45,573,1583,81,42,70,38,23,29,10,42,18,45,80,134,75,84,41,55,68750,15.54022989,27.78574845
6554,6554,ALACHUA COUNTY PUBLIC SCHOOLS,4601 SW 20TH TER,GAINESVILLE,FL,32608,29.609944,-82.347791,611110,61111007,ELEMENTARY & SECONDARY SCHOOLS,0,15.0,0,15,2175,867,1144,1031,53%,47%,1984,145,8,26,0,0,12,254,1756,91.2183908,6.66666667,0.36781609,1.1954023,0.0,0.0,0.55172414,11.67816092,2.37,227,661,534,1506,51,842,688,0,47,62,0,0,45,573,1583,81,42,70,38,23,29,10,42,18,45,80,134,75,84,41,55,68750,15.54022989,27.78574845
6673,6673,Hilda Tucker Insurance School,4040 W Newberry Rd # 950a,GAINESVILLE,FL,32607,29.654799,-82.386229,611110,61111007,Elementary & Secondary Schools,0,2.0,0,2,1606,504,973,633,61%,39%,1191,336,0,13,16,0,50,99,1158,74.15940224,20.92154421,0.0,0.80946451,0.99626401,0.0,3.11332503,6.16438356,3.18,164,984,341,234,24,992,727,152,36,14,28,5,30,859,715,50,26,81,32,60,7,5,56,6,22,59,60,28,9,0,3,31071,9.6513076,47.75840598
7112,7112,Christian Life Academy,12000 SW Archer Rd,GAINESVILLE,FL,32608,29.571245,-82.471214,611110,61111004,Elementary & Secondary Schools,0,5.0,0,5,2344,799,977,1367,42%,58%,2193,0,0,121,0,0,30,309,1884,93.55802048,0.0,0.0,5.16211604,0.0,0.0,1.27986348,13.18259386,2.93,619,462,849,828,42,924,897,0,14,0,0,0,13,769,1566,15,11,0,12,16,37,0,28,35,71,43,101,61,121,138,110,109013,14.76109215,2.85836177
7245,7245,Einstein Montessori School,5910 SW Archer Rd,GAINESVILLE,FL,32608,29.607233,-82.40630999999999,611110,61111007,Elementary & Secondary Schools,0,30.0,0,30,1952,857,969,983,50%,50%,1368,416,0,94,0,23,51,122,1296,70.08196721,21.31147541,0.0,4.81557377,0.0,1.17827869,2.61270492,6.25,2.28,394,934,430,388,28,986,864,38,0,0,51,10,23,479,1362,65,44,46,144,26,111,51,100,7,94,60,38,31,0,40,0,34330,19.979508199999998,14.49795082
7265,7265,EINSTEIN'S MONTESSORI SCHOOL,5930 SW ARCHER RD,GAINESVILLE,FL,32608,29.607033,-82.406818,611110,61111007,ELEMENTARY & SECONDARY SCHOOLS,0,15.0,0,15,1952,857,969,983,50%,50%,1368,416,0,94,0,23,51,122,1296,70.08196721,21.31147541,0.0,4.81557377,0.0,1.17827869,2.61270492,6.25,2.28,394,934,430,388,28,986,864,38,0,0,51,10,23,479,1362,65,44,46,144,26,111,51,100,7,94,60,38,31,0,40,0,34330,19.979508199999998,14.49795082
7314,7314,Kanapaha Middle School,5005 SW 75th St,GAINESVILLE,FL,32608,29.606663,-82.420603,611110,61111007,Elementary & Secondary Schools,0,75.0,0,75,3176,1396,1239,1937,39%,61%,2032,986,17,81,0,0,60,528,1504,63.97984887,31.04534005,0.53526448,2.55037783,0.0,0.0,1.88916877,16.62468514,2.21,967,1206,749,508,30,1516,1350,29,0,98,31,0,8,847,2098,171,142,106,57,68,66,170,85,162,59,111,116,21,14,12,36,38423,7.80856423,27.45033113
7317,7317,Kimball Wiles Elementary Schl,4601 SW 75th St,GAINESVILLE,FL,32608,29.611331,-82.420333,611110,61111007,Elementary & Secondary Schools,0,95.0,0,95,3176,1396,1239,1937,39%,61%,2032,986,17,81,0,0,60,528,1504,63.97984887,31.04534005,0.53526448,2.55037783,0.0,0.0,1.88916877,16.62468514,2.21,967,1206,749,508,30,1516,1350,29,0,98,31,0,8,847,2098,171,142,106,57,68,66,170,85,162,59,111,116,21,14,12,36,38423,7.80856423,27.45033113
7395,7395,Gainesville Country Day School,6801 SW 24th Ave,GAINESVILLE,FL,32607,29.632179999999998,-82.415134,611110,61111007,Elementary & Secondary Schools,0,50.0,0,50,373,106,170,203,46%,54%,66,101,0,139,0,0,67,17,49,17.69436997,27.07774799,0.0,37.26541555,0.0,0.0,17.96246649,4.55764075,3.52,71,198,104,0,36,218,218,0,0,0,0,0,0,103,270,0,0,0,0,0,0,11,26,0,13,0,0,17,0,32,7,120441,15.01340483,0.0
7646,7646,One Room School,4180 NE 15th St,GAINESVILLE,FL,32609,29.689814000000002,-82.306813,611110,61111007,Elementary & Secondary Schools,0,15.0,0,15,1456,716,724,732,50%,50%,422,894,6,84,0,0,50,39,422,28.98351648,61.401098899999994,0.41208791,5.76923077,0.0,0.0,3.43406593,2.67857143,2.03,450,437,431,276,32,646,561,0,37,7,0,5,36,399,986,118,87,31,56,55,29,41,108,26,65,37,22,41,0,0,0,31833,8.104395599999998,22.87087912
7647,7647,One Room School House,3930 NE 15th St,GAINESVILLE,FL,32609,29.688956,-82.30671,611110,61111007,Elementary & Secondary Schools,0,14.0,0,14,1456,716,724,732,50%,50%,422,894,6,84,0,0,50,39,422,28.98351648,61.401098899999994,0.41208791,5.76923077,0.0,0.0,3.43406593,2.67857143,2.03,450,437,431,276,32,646,561,0,37,7,0,5,36,399,986,118,87,31,56,55,29,41,108,26,65,37,22,41,0,0,0,31833,8.104395599999998,22.87087912
7755,7755,Gainesville Country Day School,2304 SW 75th St,GAINESVILLE,FL,32607,29.631421999999997,-82.423018,611110,61111007,Elementary & Secondary Schools,0,10.0,0,10,2618,867,1254,1364,48%,52%,2020,175,0,262,0,33,128,331,1722,77.15813598,6.68449198,0.0,10.00763942,0.0,1.2605042,4.88922842,12.64323911,3.02,704,512,1133,538,42,1361,1219,20,0,18,12,24,68,807,1709,9,18,0,0,25,20,23,0,6,78,111,53,126,99,136,163,120125,19.13674561,1.14810563
7766,7766,Oak Hall School,8009 SW 14th Ave,GAINESVILLE,FL,32607,29.639635,-82.426836,611110,61111007,Elementary & Secondary Schools,0,50.0,0,50,2618,867,1254,1364,48%,52%,2020,175,0,262,0,33,128,331,1722,77.15813598,6.68449198,0.0,10.00763942,0.0,1.2605042,4.88922842,12.64323911,3.02,704,512,1133,538,42,1361,1219,20,0,18,12,24,68,807,1709,9,18,0,0,25,20,23,0,6,78,111,53,126,99,136,163,120125,19.13674561,1.14810563
7831,7831,Queen of Peace Catholic Acad,10900 SW 24th Ave,GAINESVILLE,FL,32607,29.632058,-82.458784,611110,61111007,Elementary & Secondary Schools,0,60.0,0,60,1491,507,645,846,43%,57%,1419,0,7,32,23,0,10,70,1349,95.17102616,0.0,0.46948357,2.1462106,1.54258887,0.0,0.67069081,4.69483568,2.94,371,306,628,372,44,753,696,0,0,5,5,0,47,389,1074,22,6,0,0,6,6,11,21,5,26,35,53,45,27,94,150,134375,19.45003353,5.23138833
7965,7965,Lawton M Chiles Elementary,2525 School House Rd,GAINESVILLE,FL,32608,29.629043,-82.444548,611110,61111007,Elementary & Secondary Schools,0,90.0,0,90,2957,1519,1306,1651,44%,56%,2603,46,0,205,0,27,76,278,2378,88.02840717,1.55563071,0.0,6.93270206,0.0,0.91308759,2.57017247,9.40142036,1.95,467,686,1065,1478,49,1300,1185,0,0,23,0,0,92,539,2320,44,39,0,35,30,38,31,150,111,131,134,201,190,74,151,160,75737,18.02502536,4.97125465
9641,9641,Myra Terwilliger Elementary,301 NW 62nd St,GAINESVILLE,FL,32607,29.655029,-82.407699,611110,61111007,Elementary & Secondary Schools,0,94.0,0,94,2453,1145,937,1516,38%,62%,1995,212,0,184,0,6,56,472,1529,81.32898492,8.642478599999999,0.0,7.50101916,0.0,0.24459845,2.28291887,19.2417448,2.04,50,1714,411,556,25,1372,1245,0,0,47,49,0,31,1359,1071,338,24,84,0,62,12,74,30,198,84,103,76,15,13,23,9,37152,18.14105177,40.06849315
9863,9863,CHARTER SCHOOL FLORIDA,3746 SW 2ND PL,GAINESVILLE,FL,32607,29.650271000000004,-82.380313,611110,61111007,ELEMENTARY & SECONDARY SCHOOLS,0,15.0,0,15,664,337,291,373,44%,56%,604,0,0,32,0,0,28,0,604,90.96385542,0.0,0.0,4.81927711,0.0,0.0,4.21686747,0.0,1.97,46,115,373,260,53,323,239,0,51,20,0,0,13,93,571,52,0,0,0,12,32,36,23,0,74,21,34,38,15,0,0,51985,19.42771084,12.65060241
10103,10103,Charles W Duval Elementary,2106 NE 8th Ave,GAINESVILLE,FL,32641,29.660632,-82.297546,611110,61111007,Elementary & Secondary Schools,0,65.0,0,65,1215,386,462,753,38%,62%,86,1085,0,22,0,0,22,41,67,7.0781893,89.30041152,0.0,1.81069959,0.0,0.0,1.81069959,3.3744856,3.15,294,327,362,464,36,347,267,0,0,50,6,0,24,325,824,94,25,0,82,13,0,18,17,13,25,28,49,8,14,0,0,24429,3.78600823,29.46502058
10169,10169,Our Day School,4000 NW 53rd Ave,GAINESVILLE,FL,32653,29.706038,-82.383259,611110,61111007,Elementary & Secondary Schools,0,14.0,0,14,2547,960,1382,1165,54%,46%,2141,160,0,186,0,0,60,174,1983,84.05967805,6.28190027,0.0,7.30270907,0.0,0.0,2.3557126,6.83156655,2.65,710,551,1007,558,42,1209,1093,27,0,0,11,0,78,785,1650,0,29,53,17,27,70,65,56,11,104,37,161,112,78,72,68,76310,18.25677267,3.72987829
10178,10178,William S Talbot Elementary,5701 NW 43rd St,GAINESVILLE,FL,32653,29.707445,-82.387163,611110,61111007,Elementary & Secondary Schools,0,101.0,0,101,2547,960,1382,1165,54%,46%,2141,160,0,186,0,0,60,174,1983,84.05967805,6.28190027,0.0,7.30270907,0.0,0.0,2.3557126,6.83156655,2.65,710,551,1007,558,42,1209,1093,27,0,0,11,0,78,785,1650,0,29,53,17,27,70,65,56,11,104,37,161,112,78,72,68,76310,18.25677267,3.72987829
10571,10571,Caring & Sharing Learning Schl,PO Box 5936,GAINESVILLE,FL,32627,29.633971000000003,-82.315301,611110,61111007,Elementary & Secondary Schools,0,23.0,0,23,1422,357,653,769,46%,54%,187,1235,0,0,0,0,0,0,187,13.15049226,86.84950774,0.0,0.0,0.0,0.0,0.0,0.0,3.98,416,249,543,428,42,392,283,0,0,70,0,0,39,354,1030,13,10,34,12,25,73,16,44,0,39,12,28,25,0,0,26,39297,3.44585091,20.81575246
10572,10572,Abraham Lincoln Middle School,1001 SE 12th St,GAINESVILLE,FL,32641,29.643364000000002,-82.310642,611110,61111007,Elementary & Secondary Schools,0,125.0,0,125,1422,357,653,769,46%,54%,187,1235,0,0,0,0,0,0,187,13.15049226,86.84950774,0.0,0.0,0.0,0.0,0.0,0.0,3.98,416,249,543,428,42,392,283,0,0,70,0,0,39,354,1030,13,10,34,12,25,73,16,44,0,39,12,28,25,0,0,26,39297,3.44585091,20.81575246
10583,10583,Joseph Williams Elementary,1245 SE 7th Ave,GAINESVILLE,FL,32641,29.645571,-82.308961,611110,61111007,Elementary & Secondary Schools,0,80.0,0,80,1422,357,653,769,46%,54%,187,1235,0,0,0,0,0,0,187,13.15049226,86.84950774,0.0,0.0,0.0,0.0,0.0,0.0,3.98,416,249,543,428,42,392,283,0,0,70,0,0,39,354,1030,13,10,34,12,25,73,16,44,0,39,12,28,25,0,0,26,39297,3.44585091,20.81575246
10597,10597,OASIS ENRICHMENT ACADEMY INC,908 SE WILLISTON RD,GAINESVILLE,FL,32641,29.638109000000004,-82.314826,611110,61111007,ELEMENTARY & SECONDARY SCHOOLS,0,15.0,0,15,1422,357,653,769,46%,54%,187,1235,0,0,0,0,0,0,187,13.15049226,86.84950774,0.0,0.0,0.0,0.0,0.0,0.0,3.98,416,249,543,428,42,392,283,0,0,70,0,0,39,354,1030,13,10,34,12,25,73,16,44,0,39,12,28,25,0,0,26,39297,3.44585091,20.81575246
11076,11076,Prairie View Elementary School,1700 SE 35th Ave,GAINESVILLE,FL,32641,29.620953999999998,-82.30197700000001,611110,61111007,Elementary & Secondary Schools,0,80.0,0,80,2268,894,1123,1145,50%,50%,453,1772,0,0,0,0,43,16,453,19.97354497,78.13051146,0.0,0.0,0.0,0.0,1.89594356,0.70546737,2.52,449,730,674,830,39,701,614,0,0,49,0,0,38,289,1934,195,73,82,85,63,100,57,33,0,55,50,79,0,10,12,0,25476,8.24514991,25.97001764
11207,11207,Horizon Center,2802 NE 8th Ave,GAINESVILLE,FL,32641,29.660973,-82.284975,611110,61111007,Elementary & Secondary Schools,0,35.0,0,35,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11229,11229,Schools Public Printing,1817 E University Ave,GAINESVILLE,FL,32641,29.649918,-82.30064399999999,611110,61111007,Elementary & Secondary Schools,0,3.0,0,3,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11230,11230,Schools Public Risk Management,1725 SE 1st Ave,GAINESVILLE,FL,32641,29.650746999999996,-82.301991,611110,61111007,Elementary & Secondary Schools,0,15.0,0,15,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11231,11231,Schools Public Transportation,1800 SE Hawthorne Rd,GAINESVILLE,FL,32641,29.64923,-82.30165699999999,611110,61111007,Elementary & Secondary Schools,0,280.0,0,280,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11232,11232,Schools Public Warehouse,1800 SE Hawthorne Rd,GAINESVILLE,FL,32641,29.64923,-82.30165699999999,611110,61111007,Elementary & Secondary Schools,0,15.0,0,15,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11238,11238,W Travis Loften High School,3000 E University Ave,GAINESVILLE,FL,32641,29.655109999999997,-82.286107,611110,61111007,Elementary & Secondary Schools,0,54.0,0,54,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11261,11261,Eastside High School,1201 SE 43rd St,GAINESVILLE,FL,32641,29.639813,-82.269587,611110,61111007,Elementary & Secondary Schools,0,160.0,0,160,785,339,365,420,46%,54%,492,293,0,0,0,0,0,18,474,62.67515924,37.32484076,0.0,0.0,0.0,0.0,0.0,2.29299363,2.32,143,297,228,234,37,375,339,0,0,0,0,4,32,134,639,44,32,32,30,25,25,5,17,4,24,37,25,12,23,0,4,33150,8.15286624,34.14012739
11282,11282,Lake Forest Elementary School,4401 SE 4th Ave,GAINESVILLE,FL,32641,29.647944,-82.27119300000001,611110,61111007,Elementary & Secondary Schools,0,75.0,0,75,1525,399,849,676,56%,44%,294,1063,0,28,0,38,102,70,236,19.27868852,69.70491803,0.0,1.83606557,0.0,2.49180328,6.68852459,4.59016393,2.93,383,580,488,148,32,465,446,6,0,8,0,0,5,266,1144,59,66,8,27,12,28,31,4,18,12,45,51,38,0,0,0,34886,4.85245902,30.79555175
11284,11284,Passage Christian Academy,5121 E University Ave,GAINESVILLE,FL,32641,29.651407,-82.263423,611110,61111007,Elementary & Secondary Schools,0,14.0,0,14,1525,399,849,676,56%,44%,294,1063,0,28,0,38,102,70,236,19.27868852,69.70491803,0.0,1.83606557,0.0,2.49180328,6.68852459,4.59016393,2.93,383,580,488,148,32,465,446,6,0,8,0,0,5,266,1144,59,66,8,27,12,28,31,4,18,12,45,51,38,0,0,0,34886,4.85245902,30.79555175
11323,11323,MARTIN LUTHER KING ACADEMY INC,3930 NE 15TH ST,GAINESVILLE,FL,32609,29.688956,-82.30671,611110,61111007,ELEMENTARY & SECONDARY SCHOOLS,0,15.0,0,15,1456,716,724,732,50%,50%,422,894,6,84,0,0,50,39,422,28.98351648,61.401098899999994,0.41208791,5.76923077,0.0,0.0,3.43406593,2.67857143,2.03,450,437,431,276,32,646,561,0,37,7,0,5,36,399,986,118,87,31,56,55,29,41,108,26,65,37,22,41,0,0,0,31833,8.104395599999998,22.87087912
11579,11579,UNIVERSITY-FL DEPT-SPECIAL EDU,PO BOX 117050,GAINESVILLE,FL,32611,29.642009,-82.35047,611110,61111007,ELEMENTARY & SECONDARY SCHOOLS,0,20.0,0,20,4209,451,2211,1998,53%,47%,2937,420,18,528,0,113,193,667,2420,69.7790449,9.97861725,0.42765502,12.5445474,0.0,2.68472321,4.58541221,15.84699454,1.6,139,3977,93,0,20,928,309,16,50,271,201,0,81,3956,230,86,50,114,107,37,29,14,3,0,4,0,7,0,0,0,0,18925,2.70848182,37.08333333
